director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,cast_total_facebook_likes,language,country,content_rating,budget,actor_2_facebook_likes,movie_facebook_likes
12,1000,35000,85884815,0,38450,1,1,PG,90000000,1000,0
7,484,2000,120618403,0,4478,1,1,G,90000000,500,12000
0,135,11000,100853835,0,12289,1,1,PG,90000000,1000,15000
0,281,3000,60874615,0,4902,1,1,PG,90000000,933,0
0,423,3000,58229120,0,5095,1,1,PG,90000000,806,70000
0,272,15000,233630478,0,15838,1,1,PG-13,90000000,410,23000
0,727,21000,209019489,1,23996,1,1,PG-13,90000000,979,20000
0,465,11000,59475623,0,13748,1,1,PG-13,90000000,2000,0
2000,537,680,61644321,0,2523,1,1,PG-13,88000000,655,0
0,1000,22000,78747585,1,35367,1,1,PG-13,88000000,11000,39000
0,871,13000,37899638,1,27114,1,1,PG-13,88000000,13000,0
378,599,12000,120147445,0,13808,1,1,PG-13,87000000,947,0
93,218,287,26082914,1,993,1,1,PG-13,87000000,233,0
79,2000,11000,42877165,1,26088,1,1,R,86000000,11000,979
0,14,563,15131330,0,683,1,0,PG,86000000,80,941
763,809,8000,64933670,0,11454,1,1,PG,85000000,886,18000
681,159,584,62494975,1,1235,1,1,PG-13,85000000,227,0
532,557,12000,47592825,1,16930,1,1,PG-13,85000000,3000,0
323,241,845,32694788,1,1815,1,1,R,85000000,372,0
278,213,14000,63224849,0,17423,1,1,PG-13,85000000,3000,19000
278,963,11000,112703470,0,15226,1,1,R,85000000,2000,0
266,11000,12000,148313048,0,37142,1,1,PG,85000000,11000,28000
252,210,879,57010853,0,2380,1,1,PG-13,85000000,691,0
249,936,11000,172620724,1,23603,1,1,R,85000000,10000,0
218,521,17000,80170146,1,21863,1,1,PG-13,85000000,4000,0
168,1000,14000,150832203,0,22226,1,1,PG-13,85000000,5000,49000
99,172,672,40048332,1,1460,1,1,R,85000000,174,941
79,820,18000,126149655,1,36237,1,1,R,85000000,16000,19000
62,615,975,43575716,1,3326,1,1,PG,85000000,760,0
36,439,2000,66941559,0,4182,1,1,G,85000000,795,372
36,118,283,127706877,0,662,1,1,PG,85000000,142,0
28,624,4000,84303558,0,6081,1,1,PG,85000000,650,863
25,129,49000,55350897,0,49631,1,1,PG-13,85000000,448,32000
0,471,11000,183405771,0,13028,1,1,PG-13,85000000,1000,0
0,11000,14000,117144465,0,43499,1,1,PG-13,85000000,13000,0
0,160,3000,75754670,1,3632,1,1,PG-13,85000000,169,3000
44,4,61,617228,0,92,0,0,R,84450000,12,1000
67,271,4000,153288182,0,6355,1,1,PG,84000000,2000,0
23,110,13000,53215979,1,25220,1,1,PG-13,84000000,12000,22000
6,227,490,17010646,0,1195,1,1,PG,84000000,294,881
0,595,1000,66862068,1,3903,1,1,R,83000000,1000,2000
88,421,11000,158115031,0,13693,1,1,PG-13,82000000,437,0
55,956,3000,34543701,1,5839,1,1,PG-13,82000000,975,0
0,826,4000,36381716,1,7067,1,1,PG-13,82000000,2000,42000
54,6000,12000,1339152,0,30230,1,0,PG,81200000,11000,31000
293,1000,11000,242589580,0,21276,1,1,PG-13,81000000,7000,0
17000,163,29000,127968405,0,29585,1,1,R,80000000,223,53000
13000,390,920,162831698,1,2899,1,1,PG-13,80000000,811,0
13000,5000,26000,102981571,1,46355,1,1,R,80000000,13000,57000
2000,808,960,136448821,0,3667,1,1,R,80000000,848,1000
750,231,1000,18318000,0,2521,1,0,G,80000000,971,964
610,805,12000,112225777,1,17087,1,1,R,80000000,1000,11000
545,74,795,23219748,1,1099,1,0,PG-13,80000000,172,20000
521,249,591,72515360,0,2100,0,0,PG-13,80000000,249,0
503,982,23000,19480739,1,43887,1,1,PG-13,80000000,18000,0
480,461,14000,254455986,0,16143,1,1,R,80000000,670,56000
438,502,18000,65948711,0,20056,1,1,R,80000000,1000,0
357,366,13000,32885565,1,25126,1,1,PG-13,80000000,10000,0
301,71,18000,79363785,0,22194,1,1,PG-13,80000000,4000,0
301,71,18000,79363785,0,22194,1,1,PG-13,80000000,4000,0
287,695,3000,20950820,0,5593,1,0,PG,80000000,739,665
278,343,18000,124590960,0,22679,1,1,PG-13,80000000,4000,0
274,138,11000,42044321,0,12522,1,1,PG-13,80000000,964,0
272,193,13000,41523271,0,13934,1,1,PG-13,80000000,450,0
266,859,12000,169692572,0,26839,1,1,PG,80000000,11000,16000
258,896,2000,43290977,0,7053,1,0,R,80000000,1000,0
255,443,1000,145771527,0,3112,1,1,PG,80000000,533,0
252,30,529,19673424,0,619,1,1,PG-13,80000000,48,0
221,4000,12000,162001186,0,28497,1,1,PG-13,80000000,11000,12000
221,11000,12000,133668525,0,39269,1,1,PG-13,80000000,11000,14000
221,503,11000,103028109,0,16325,1,1,PG-13,80000000,3000,19000
163,495,11000,109993847,0,12831,1,1,PG,80000000,869,0
154,915,3000,101111837,1,5637,1,1,PG-13,80000000,982,0
153,269,3000,80360866,0,5392,1,1,PG,80000000,1000,0
131,242,11000,10166502,1,12133,0,1,R,80000000,298,0
117,10000,18000,94822707,1,44797,1,1,R,80000000,15000,20000
116,708,22000,279167575,0,24938,1,1,PG-13,80000000,713,0
107,241,835,195329763,1,1815,1,1,PG,80000000,590,0
101,913,14000,91188905,0,17786,1,1,PG-13,80000000,960,0
101,327,1000,15071514,0,2323,1,1,PG-13,80000000,422,0
91,982,4000,120136047,0,9913,1,0,PG-13,80000000,3000,0
88,11000,13000,130313314,1,44798,1,1,PG-13,80000000,12000,0
84,1000,13000,38542418,1,18132,1,1,PG-13,80000000,1000,0
81,427,10000,69102910,1,12186,1,1,PG-13,80000000,882,0
79,183,981,34566746,0,1825,1,1,PG-13,80000000,274,0
69,1000,10000,116643346,1,14486,1,1,PG-13,80000000,1000,0
67,596,4000,84185387,0,7800,1,1,PG,80000000,2000,567
65,658,11000,39442871,0,25190,1,1,PG-13,80000000,11000,0
57,820,20000,69772969,1,25942,1,1,R,80000000,3000,0
43,210,882,36073232,0,1971,1,1,PG,80000000,396,0
40,375,3000,100169068,0,4394,1,1,PG,80000000,642,0
30,366,13000,90443603,0,15001,1,1,PG,80000000,967,0
25,102,891,56684819,1,1919,1,1,PG-13,80000000,639,3000
21,495,13000,73215310,0,14261,1,1,G,80000000,503,4000
12,925,13000,155019340,0,22813,1,1,PG,80000000,7000,0
11,62,340,60507228,0,814,1,1,G,80000000,243,607
10,159,49000,92969824,0,50005,1,1,PG,80000000,570,0
0,577,2000,55673333,1,4286,1,1,PG,80000000,653,16000
0,898,10000,180965237,1,12760,1,1,PG-13,80000000,1000,0
0,818,15000,104054514,0,16828,1,1,R,80000000,1000,0
0,582,766,17593391,1,4346,1,1,R,80000000,674,0
333,16000,22000,95632614,0,61110,1,1,R,79000000,20000,0
221,553,14000,74158157,0,27405,1,1,PG,79000000,11000,0
62,722,14000,103812241,1,27842,1,1,PG,79000000,12000,0
420,876,22000,92930005,0,35867,1,0,R,78000000,12000,0
378,575,34000,407999255,0,49942,1,1,PG-13,78000000,14000,140000
45,845,1000,66462600,1,4714,1,1,PG-13,78000000,872,0
18,18,622,119793567,0,848,1,1,PG,78000000,161,15000
0,54,326,33201661,0,809,0,0,R,77000000,326,39000
309,771,23000,127083765,1,25296,1,1,PG-13,76000000,787,0
275,1000,7000,368049635,0,11905,1,1,PG,76000000,2000,56000
5,924,22000,26000610,0,28050,1,1,PG,76000000,1000,413
0,18,16000,35286428,0,16479,1,1,R,76000000,430,17000
16000,11000,13000,120523073,0,36741,1,1,R,75000000,11000,42000
776,933,10000,306124059,1,16785,1,1,PG-13,75000000,2000,16000
763,222,15000,83503161,1,16691,1,1,R,75000000,1000,30000
545,5000,14000,20315324,1,27694,1,0,PG-13,75000000,8000,19000
545,533,933,14567883,1,2542,1,0,R,75000000,722,0
521,129,13000,176049130,1,14161,1,1,PG-13,75000000,805,0
503,67,8000,76081498,1,8355,1,1,R,75000000,137,0
420,535,2000,78009155,1,3768,1,1,PG-13,75000000,906,0
383,886,13000,22751979,1,15857,1,1,PG,75000000,1000,0
335,988,11000,134568845,1,25763,1,1,R,75000000,11000,0
272,215,548,36976367,0,1044,1,1,PG-13,75000000,270,0
258,163,2000,45356386,1,2864,0,1,PG,75000000,277,951
258,748,867,68473360,1,3424,1,1,PG-13,75000000,826,0
255,963,11000,117698894,0,13312,1,1,PG-13,75000000,988,105000
253,637,3000,5409517,0,5580,1,1,PG-13,75000000,889,683
165,744,12000,101087161,1,15362,1,1,R,75000000,878,0
163,260,719,118823091,0,1673,1,1,PG,75000000,339,0
163,66,394,38509342,0,712,1,1,PG-13,75000000,217,33000
130,841,4000,78120196,1,6181,1,1,R,75000000,973,5000
126,925,19000,47000485,1,25206,1,1,PG-13,75000000,1000,0
88,328,11000,120776832,0,12952,1,1,PG-13,75000000,427,11000
84,1000,1000,219613391,0,5227,1,1,PG,75000000,1000,2000
77,208,1000,128200012,0,1804,1,1,PG,75000000,311,0
75,3000,11000,140459099,1,22750,1,1,PG-13,75000000,4000,0
72,99,582,39251128,0,804,1,1,PG-13,75000000,103,0
41,541,11000,30013346,1,14028,1,1,PG-13,75000000,982,648
35,179,851,193136719,0,1777,1,1,PG,75000000,436,0
31,733,1000,133103929,0,4073,1,1,G,75000000,1000,0
30,433,745,183132370,0,3086,1,1,PG-13,75000000,440,0
27,925,12000,73661010,0,17299,1,1,PG,75000000,970,0
16,692,2000,97360069,1,5320,1,1,PG,75000000,710,509
11,745,1000,323505540,0,4782,1,0,PG,75000000,904,36000
10,11000,22000,160762022,0,63165,1,1,PG,75000000,17000,0
0,505,20000,157299717,1,21397,1,1,PG-13,75000000,764,0
0,963,18000,94999143,0,33645,1,1,PG-13,75000000,13000,0
0,919,10000,83077470,0,14165,1,1,PG-13,75000000,1000,0
0,104,15000,45434443,1,15735,1,1,PG-13,75000000,509,43000
0,904,12000,134006721,1,15999,1,1,R,75000000,2000,51000
0,15000,22000,66636385,0,60646,1,1,R,75000000,15000,0
0,130,11000,51814190,0,11852,1,1,R,75000000,561,0
0,672,1000,47748610,1,3090,1,1,R,75000000,720,0
22,1000,7000,336029560,1,13616,1,1,PG,74000000,4000,70000
5,726,870,162495848,0,5217,1,1,PG,74000000,861,16000
14000,227,610,229074524,1,1635,1,1,PG-13,73000000,506,0
285,989,8000,148213377,1,12410,1,1,PG-13,73000000,1000,0
6,415,22000,107225164,1,24350,1,1,PG,73000000,1000,14000
212,462,13000,32616869,1,14780,1,1,PG-13,72000000,658,886
41,574,1000,112950721,0,3287,1,1,PG,72000000,692,266
0,745,940,27796042,0,4310,1,1,PG,72000000,826,0
0,242,710,227965690,0,1675,1,1,PG-13,72000000,529,0
0,403,906,75600000,0,1976,1,1,R,72000000,466,17000
84,595,1000,144156464,0,4166,1,1,PG-13,71500000,1000,694
0,745,995,11466088,1,3952,1,1,R,71000000,879,316
14000,5000,49000,119654900,0,64259,1,1,PG,70000000,8000,13000
14000,13000,15000,216119491,1,44998,1,1,R,70000000,14000,22000
14000,412,745,47379090,0,2529,1,0,R,70000000,486,0
13000,883,12000,66257002,0,16138,1,1,PG-13,70000000,1000,26000
13000,733,20000,37754208,1,22590,1,1,PG-13,70000000,770,0
12000,451,18000,77862546,1,20454,1,1,R,70000000,992,14000
2000,244,17000,48430355,0,18510,1,1,PG-13,70000000,1000,0
905,271,15000,38345403,0,16034,1,0,PG-13,70000000,588,15000
845,992,18000,98895417,1,31782,1,1,R,70000000,11000,45000
845,787,13000,43426961,1,16580,1,1,R,70000000,1000,0
663,521,14000,23159305,1,16358,1,1,PG,70000000,631,0
541,530,18000,51225796,0,20660,1,0,PG-13,70000000,893,0
541,384,12000,30157016,1,12993,1,1,PG-13,70000000,405,792
532,461,3000,47456450,1,5187,1,1,R,70000000,638,0
473,464,833,83552429,1,4001,1,1,PG-13,70000000,697,25000
448,334,614,617840,0,1829,1,0,R,70000000,451,29000
425,397,11000,74329966,1,12729,1,1,PG-13,70000000,643,0
386,525,912,103338338,0,2856,1,1,PG-13,70000000,549,0
380,774,18000,40932372,1,32563,1,1,R,70000000,13000,0
357,212,14000,141204016,1,14790,1,1,PG-13,70000000,223,10000
326,510,14000,22531698,1,15990,1,0,PG-13,70000000,844,0
323,330,670,50016394,1,2407,1,1,PG-13,70000000,442,0
323,390,1000,18990542,1,2763,1,1,R,70000000,841,584
278,912,2000,182805123,0,5838,1,1,PG-13,70000000,955,0
235,1000,14000,97680195,0,29505,1,1,PG-13,70000000,11000,0
218,400,11000,37901509,0,12226,1,1,PG-13,70000000,691,0
212,182,576,18821279,1,1520,1,1,PG-13,70000000,358,12000
212,576,13000,117541000,1,16595,1,1,R,70000000,982,0
212,369,13000,84049211,1,15229,1,1,R,70000000,730,0
153,233,11000,137340146,0,12700,1,1,PG-13,70000000,1000,7000
105,246,844,5851188,0,1899,1,0,R,70000000,729,764
101,443,2000,13596911,1,3734,1,1,PG,70000000,509,2000
84,150,989,33105600,1,1576,1,1,PG-13,70000000,229,531
78,298,984,116735231,0,2129,1,1,R,70000000,489,0
72,681,10000,177575142,0,13426,1,1,PG-13,70000000,975,0
72,715,11000,70224196,1,13827,1,1,PG-13,70000000,1000,0
59,145,770,101217900,0,1195,1,1,PG,70000000,263,0
51,622,11000,36931089,0,16484,1,1,R,70000000,3000,12000
36,554,13000,17218080,1,15944,1,1,R,70000000,773,0
28,423,3000,55942830,1,5178,1,1,PG-13,70000000,692,37000
24,324,5000,62321039,1,5861,1,1,R,70000000,327,24000
14,582,11000,37760080,1,12871,1,1,PG,70000000,1000,0
14,0,2,17473245,1,2,1,1,PG-13,70000000,0,995
13,695,11000,19819494,1,13628,1,1,R,70000000,893,815
8,298,349,14294842,1,1846,1,1,R,70000000,324,391
6,854,2000,8460990,0,6946,1,1,PG,70000000,1000,5000
2,480,12000,42194060,0,22668,1,0,PG,70000000,10000,0
0,995,8000,152149590,0,12790,1,1,PG,70000000,3000,0
0,559,13000,78031620,0,27674,1,1,PG-13,70000000,13000,34000
0,17,903,52474616,0,1579,1,1,PG-13,70000000,592,13000
0,559,3000,42272747,0,5609,1,1,PG-13,70000000,579,0
0,184,443,65012000,0,1439,1,1,R,70000000,277,0
0,210,15000,62647540,1,15850,1,0,R,70000000,383,0
0,135,29000,39380442,1,29824,1,1,R,70000000,149,0
0,301,26000,7097125,1,28129,1,1,R,70000000,326,11000
0,638,2000,54222000,0,4074,1,1,PG-13,69500000,650,0
335,911,3000,37516013,1,8281,1,1,R,69000000,3000,98000
275,975,7000,251501645,0,11608,1,1,PG,69000000,2000,31000
0,697,12000,55585389,0,15269,1,1,R,69000000,854,880
3000,3000,14000,81257500,0,30010,1,1,R,68000000,11000,30000
759,354,11000,33685268,0,12194,1,1,R,68000000,599,4000
488,509,10000,100614858,0,11458,1,1,R,68000000,834,0
452,697,11000,85707116,1,20411,1,1,R,68000000,8000,82000
218,29,5000,51396781,0,5103,1,1,R,68000000,35,0
176,84,192,61355436,1,475,1,1,PG-13,68000000,117,0
171,10000,21000,300523113,0,52547,1,1,PG-13,68000000,17000,29000
82,537,622,34350553,1,2488,1,1,R,68000000,591,15000
82,536,622,34350553,1,2486,1,1,R,68000000,591,15000
31,497,11000,118471320,1,12556,1,1,PG-13,68000000,655,0
29,97,584,35324232,1,1132,1,1,R,68000000,220,617
0,580,22000,71069884,0,32871,1,1,R,68000000,10000,0
0,680,14000,28965197,0,18216,1,1,R,68000000,826,0
14000,979,25000,79883359,0,46726,1,1,PG-13,66000000,19000,28000
76,464,3000,43568507,1,7081,1,1,PG-13,66000000,3000,32000
38,745,940,83892374,0,4230,1,1,PG-13,66000000,826,0
36,232,537,87704396,1,1302,1,1,PG-13,66000000,427,0
0,160,366,59035104,1,1112,1,1,PG-13,66000000,334,0
21000,495,21000,33048353,0,36928,1,1,R,65000000,15000,12000
16000,416,16000,90454043,1,17771,1,1,PG-13,65000000,495,0
14000,655,23000,182204440,0,25517,1,1,PG-13,65000000,826,71000
11000,465,769,115603980,0,2938,1,1,PG-13,65000000,698,35000
11000,465,769,115603980,0,2938,1,1,PG-13,65000000,698,35000
4000,539,17000,28045540,1,32232,1,1,PG,65000000,14000,0
719,217,605,119412921,1,1441,1,1,R,65000000,308,0
719,217,605,119412921,1,1441,1,1,R,65000000,308,0
687,957,16000,52397389,1,19764,1,1,R,65000000,1000,0
545,974,14000,42345531,1,17913,1,0,R,65000000,1000,32000
480,490,21000,100448498,0,23018,1,1,R,65000000,561,25000
436,6000,23000,13750556,1,49433,1,1,R,65000000,13000,32000
394,68,889,14218868,0,1262,1,1,PG-13,65000000,290,589
368,383,11000,43532294,0,12088,1,1,PG,65000000,529,0
368,520,27000,54758461,1,29808,1,1,PG-13,65000000,1000,18000
285,105,8000,100468793,0,11264,1,1,R,65000000,3000,0
258,94,12000,93771072,1,12396,1,1,PG-13,65000000,174,0
241,996,13000,56083966,1,18761,1,1,PG-13,65000000,3000,0
212,263,394,33328051,1,1531,1,1,R,65000000,380,4000
189,38,1000,82226474,0,1267,1,1,PG,65000000,177,0
179,403,8000,63695760,0,12850,1,1,PG-13,65000000,4000,0
138,184,324,32598931,1,1013,1,1,R,65000000,192,892
119,174,600,59617068,0,1375,1,1,R,65000000,346,59000
99,433,12000,67128202,1,14007,1,1,PG,65000000,536,0
88,571,611,123307945,0,2818,1,1,PG-13,65000000,592,374
87,929,2000,85911262,0,4796,1,1,PG,65000000,1000,16000
80,230,1000,36830057,0,2151,1,1,PG,65000000,417,448
72,568,623,19059018,1,3165,1,0,PG-13,65000000,593,15000
42,668,12000,19548064,1,23365,1,0,PG,65000000,9000,0
18,776,1000,29655590,1,3986,1,1,PG-13,65000000,855,0
10,405,789,68208190,1,2986,1,1,PG-13,65000000,744,0
10,7,21,72413,1,58,0,0,R,65000000,18,0
0,744,15000,115731542,0,17768,1,1,PG,65000000,793,0
0,310,873,43982842,0,2370,1,1,PG-13,65000000,560,16000
0,310,873,43982842,0,2369,1,1,PG-13,65000000,559,16000
0,447,18000,210592590,1,32360,1,1,R,65000000,13000,13000
0,680,10000,100003492,0,13581,1,1,R,65000000,851,0
0,521,10000,55637680,0,11424,1,0,R,65000000,580,10000
0,210,509,38966057,0,1409,1,0,R,65000000,317,688
0,506,975,10014234,0,3580,1,0,R,65000000,909,177
521,970,11000,31054924,0,16710,1,1,R,64000000,1000,295
322,723,979,58255287,0,6334,1,1,PG-13,64000000,862,0
21000,637,11000,37023395,0,13209,1,1,R,63000000,783,48000
14000,191,967,356784000,0,2129,1,1,PG-13,63000000,610,19000
759,812,2000,25052000,0,5708,1,1,PG-13,63000000,925,0
116,481,645,213079163,1,2725,1,1,PG-13,63000000,522,0
25,439,989,108012170,0,2558,1,1,PG,63000000,664,0
10,349,13000,53715611,1,14574,1,1,R,63000000,1000,2000
0,625,12000,70236496,0,14421,1,1,PG-13,63000000,1000,0
0,99,18000,171383253,1,18563,1,1,R,63000000,145,25000
2000,552,15000,172071312,0,17171,1,1,PG,62000000,968,5000
176,672,11000,122012710,1,14178,1,1,PG-13,62000000,913,0
84,563,11000,77086030,1,14931,1,0,PG-13,62000000,919,0
45,352,9000,25857987,1,10185,1,1,PG-13,62000000,460,0
12,645,3000,32178777,0,6658,1,1,PG-13,62000000,966,0
0,452,524,65000000,0,2668,1,1,PG-13,62000000,517,0
21000,625,835,167735396,0,4348,1,1,R,61000000,812,146000
845,295,650,46975183,1,1640,1,1,R,61000000,467,0
175,459,18000,75573300,1,20148,1,1,R,61000000,497,22000
47,240,988,81687587,1,2517,1,1,PG-13,61000000,960,24000
8,970,8000,118153533,0,13232,1,1,PG-13,61000000,1000,0
0,11000,20000,148775460,0,46204,1,1,PG-13,61000000,13000,144000
16000,204,13000,37479778,0,24458,1,1,PG-13,60000000,11000,23000
14000,232,15000,77032279,0,16199,1,1,PG-13,60000000,466,16000
12000,695,10000,82670733,1,14006,1,1,PG-13,60000000,3000,0
11000,485,10000,43337279,0,12258,1,1,PG-13,60000000,1000,0
11000,236,22000,32122249,0,22889,1,1,R,60000000,394,846
1000,719,10000,31494270,1,12687,1,1,PG-13,60000000,1000,36000
892,102,26000,4535117,1,26564,1,0,PG-13,60000000,368,0
737,14000,34000,56443482,0,75793,1,1,PG-13,60000000,22000,24000
708,745,11000,80574010,0,20440,1,1,PG-13,60000000,8000,26000
610,716,834,53789313,1,3637,1,1,PG-13,60000000,780,0
608,576,2000,125603360,0,3698,1,1,PG,60000000,617,18000
545,727,886,80281096,1,3222,1,1,PG-13,60000000,766,0
545,529,14000,60128566,1,16098,1,0,R,60000000,1000,19000
545,552,722,26616590,0,2525,1,0,R,60000000,585,10000
488,947,22000,32522352,0,36897,1,1,R,60000000,11000,15000
480,767,881,88200225,0,3943,1,1,PG-13,60000000,869,0
473,82,26000,106126012,1,35084,1,1,PG-13,60000000,9000,0
456,569,21000,31670931,0,23745,1,0,PG-13,60000000,939,0
436,437,19000,19781879,1,20881,1,1,PG-13,60000000,961,2000
420,627,12000,75764085,0,16646,1,1,PG-13,60000000,3000,0
293,256,780,30063805,0,2109,1,1,PG-13,60000000,265,0
277,4000,11000,105264608,0,25697,1,1,R,60000000,10000,11000
253,57,309,75280058,0,647,1,1,PG,60000000,229,10000
234,521,3000,56702901,0,4713,1,1,PG-13,60000000,552,1000
226,577,13000,69688384,0,16452,1,1,PG,60000000,718,0
218,73,13000,121468960,1,13249,1,1,PG-13,60000000,147,0
212,811,1000,73648142,1,3697,1,1,R,60000000,975,0
209,896,8000,40559930,0,10623,1,1,PG-13,60000000,1000,0
197,6,433,71844424,0,679,1,1,PG,60000000,208,0
192,280,40000,7605668,1,42683,1,0,R,60000000,2000,12000
188,1000,10000,80033643,1,16385,1,1,PG-13,60000000,3000,38000
188,1000,10000,80033643,1,16385,1,1,PG-13,60000000,3000,38000
181,300,33000,45996718,1,34738,1,1,R,60000000,301,40000
167,778,20000,22451,0,22447,1,1,PG-13,60000000,882,17000
163,2000,12000,82569532,0,20348,1,1,PG,60000000,3000,781
154,144,15000,55092830,1,15608,1,1,PG-13,60000000,348,27000
148,660,2000,73701902,0,6729,1,1,PG,60000000,843,0
126,586,3000,82931301,0,6292,1,0,PG-13,60000000,949,0
124,77,865,29136626,1,1417,1,1,PG-13,60000000,441,20000
105,460,24000,54910560,1,38227,1,1,R,60000000,13000,0
105,616,22000,22433915,0,34377,1,1,R,60000000,11000,416
98,592,1000,19445217,0,3580,1,1,PG-13,60000000,852,14000
97,2000,11000,257756197,1,22128,1,0,PG,60000000,8000,64000
93,878,11000,74058698,0,17109,1,1,R,60000000,2000,0
91,1000,5000,31165421,0,10247,1,1,PG-13,60000000,2000,44000
80,21,145,267652016,0,275,1,1,PG,60000000,50,0
69,206,310,36279230,1,1352,1,1,PG-13,60000000,219,690
65,440,743,12065985,0,2367,1,1,PG,60000000,730,296
64,664,2000,143151473,0,4811,1,1,PG,60000000,899,11000
55,416,12000,90341670,1,14611,1,1,PG-13,60000000,1000,0
54,775,901,139225854,0,5265,1,1,G,60000000,857,1000
53,906,27000,43119879,1,31224,1,1,PG-13,60000000,1000,0
50,672,1000,51045801,0,3653,1,1,PG-13,60000000,944,829
50,1000,22000,40076438,1,38809,1,1,R,60000000,14000,0
48,196,973,11802056,0,1865,1,1,PG,60000000,400,791
45,107,489,668171,1,949,0,0,PG-13,60000000,181,445
43,452,12000,28031250,1,13517,1,0,R,60000000,585,0
41,522,1000,104148781,0,4050,1,1,PG,60000000,955,886
